Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,129,2615,254,0.073725,54,384,61,0,154,7478,129,254,114,0
Cache_1,18010101,329875,5126705,208806,0.023282,193960,561839,31286,0,458768,473346,329875,208806,202088,0
Cache_2,17455201,237471,4965052,122221,0.016043,148837,377510,22131,0,305969,320151,237471,122221,153150,0
Cache_3,5603794,103716,1597675,68603,0.023928,69231,191670,11065,0,129094,133195,103716,68603,60945,0
Cache_4,5595186,110253,1592506,72922,0.025485,66932,189373,9828,0,160055,166526,110253,72922,70562,0
Cache_5,5594622,116071,1591768,75560,0.026666,70149,202448,9117,0,158138,163199,116071,75560,68449,0
Cache_6,18011769,328488,5128428,209200,0.023236,194645,555544,32569,0,472844,488592,328488,209200,209358,0
Cache_7,17991402,293922,5121878,180283,0.020517,177465,514034,27640,0,365757,368927,293922,180283,165276,0
Cache_8,18020064,290101,5129876,201024,0.021215,177964,509135,28220,0,432858,446910,290101,201024,188174,0
Cache_9,18018280,314459,5129962,214451,0.022849,195086,565581,30893,0,424455,438672,314459,214451,189308,0
Cache_10,18010221,294078,5124752,184814,0.020700,184779,497703,26391,0,418315,437191,294078,184814,192359,0
Cache_11,17929505,212592,5104657,96604,0.013423,135381,325251,22276,0,266799,268044,212592,96604,141602,0
Cache_12,17571527,284975,5003049,190147,0.021047,172597,497314,28648,0,408068,418086,284975,190147,179053,0
Cache_13,17952911,260461,5108336,153075,0.017932,184810,447501,23423,0,327705,356913,260461,153075,174268,0
Cache_14,17514859,240753,4982051,121352,0.016096,151519,381809,23029,0,304220,311997,240753,121352,154844,0
Cache_15,18005431,290142,5123913,166230,0.019731,170446,473045,25329,0,398612,396686,290142,166230,179102,0
