Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,200,2615,1181,0.265833,2615,2562,0,0,65830608,0,200,0,0,2615
Cache_1,18010101,574848,5126705,871238,0.062502,5126705,2317324,0,0,60706518,0,574848,0,0,5126705
Cache_2,17455201,388486,4965052,579365,0.043169,4965054,1547216,0,0,60868171,0,388486,0,0,4965052
Cache_3,5603794,140784,1597675,231981,0.051762,1597676,604746,0,0,64235548,0,140784,0,0,1597675
Cache_4,5595186,160589,1592506,240682,0.055828,1592506,641953,0,0,64240717,0,160589,0,0,1592506
Cache_5,5594622,179970,1591768,260022,0.061226,1591769,700014,0,0,64241455,0,179970,0,0,1591768
Cache_6,18011769,512745,5128428,773097,0.055567,5128428,2058939,0,0,60704795,0,512745,0,0,5128428
Cache_7,17991402,481900,5121878,802930,0.055588,5121878,2087760,0,0,60711345,0,481900,0,0,5121878
Cache_8,18020064,472878,5129876,732424,0.052065,5129876,1937726,0,0,60703347,0,472878,0,0,5129876
Cache_9,18018280,509421,5129962,829720,0.057851,5129962,2168861,0,0,60703261,0,509421,0,0,5129962
Cache_10,18010221,597036,5124752,805398,0.060620,5124752,2207832,0,0,60708471,0,597036,0,0,5124752
Cache_11,17929505,322710,5104657,560704,0.038352,5104657,1444118,0,0,60728566,0,322710,0,0,5104657
Cache_12,17571527,455324,5003049,768546,0.054215,5003049,1992416,0,0,60830174,0,455324,0,0,5003049
Cache_13,17952911,409881,5108336,686982,0.047563,5108336,1783845,0,0,60724887,0,409881,0,0,5108336
Cache_14,17514859,427658,4982051,646111,0.047730,4982052,1719880,0,0,60851172,0,427658,0,0,4982051
Cache_15,18005431,494356,5123913,757310,0.054116,5123914,2008976,0,0,60709310,0,494356,0,0,5123913
