Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,97,2615,257,0.068142,149,953,33,0,0,0,354,0,0,483
Cache_1,18010101,395241,5126705,189839,0.025288,115064,4402384,437951,0,0,0,481821,0,0,4140191
Cache_2,17455201,290276,4965052,118084,0.018214,90795,3850892,290286,0,0,0,356032,0,0,3642023
Cache_3,5603794,105360,1597675,56775,0.022514,47984,1260782,102418,0,0,0,142788,0,0,1153081
Cache_4,5595186,120814,1592506,58588,0.024960,41574,1377915,130014,0,0,0,151887,0,0,1286953
Cache_5,5594622,106990,1591768,55002,0.022541,41997,1325372,114997,0,0,0,139499,0,0,1236380
Cache_6,18011769,341126,5128428,152546,0.021334,90647,4379858,388118,0,0,0,401672,0,0,4183657
Cache_7,17991402,358892,5121878,184295,0.023501,149926,4015812,345580,0,0,0,485652,0,0,3668279
Cache_8,18020064,335270,5129876,154475,0.021155,85547,4524071,381569,0,0,0,399451,0,0,4330348
Cache_9,18018280,348494,5129962,184829,0.023039,129207,4330103,370287,0,0,0,458514,0,0,4037860
Cache_10,18010221,447204,5124752,155050,0.026032,96086,4388869,481339,0,0,0,517347,0,0,4171868
Cache_11,17929505,260513,5104657,121861,0.016600,100812,3932849,258758,0,0,0,332857,0,0,3708421
Cache_12,17571527,336072,5003049,161053,0.022021,97082,4296884,374574,0,0,0,408797,0,0,4077251
Cache_13,17952911,292080,5108336,164891,0.019816,134958,3996892,297341,0,0,0,400107,0,0,3702304
Cache_14,17514859,316896,4982051,123199,0.019562,99688,4031466,311715,0,0,0,390981,0,0,3803398
Cache_15,18005431,344491,5123913,160857,0.021849,107718,4340602,379045,0,0,0,427065,0,0,4106581
