Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,136,2615,257,0.075650,237,559,71,175,151,217,136,257,92,0
Cache_1,18010101,556930,5126705,318915,0.037855,531107,765441,641511,206310,409010,367593,556930,318915,179172,0
Cache_2,17455201,405989,4965052,192035,0.026673,352666,508606,442084,156191,268787,242606,405989,192035,139021,0
Cache_3,5603794,156944,1597675,92980,0.034705,156543,227541,178926,62332,118030,105425,156944,92980,53832,0
Cache_4,5595186,177253,1592506,106845,0.039526,180520,246115,218503,72752,144084,131349,177253,106845,63701,0
Cache_5,5594622,164673,1591768,101713,0.037068,171071,225269,212188,70408,143648,128220,164673,101713,62605,0
Cache_6,18011769,505980,5128428,287496,0.034290,504672,668460,629688,214392,425743,385072,505980,287496,188995,0
Cache_7,17991402,502247,5121878,282467,0.033951,454018,688254,550478,176775,330021,289926,502247,282467,150494,0
Cache_8,18020064,480057,5129876,285526,0.033071,482803,665471,582915,195974,384840,354455,480057,285526,170984,0
Cache_9,18018280,503465,5129962,316758,0.035433,511024,731193,600054,195738,383844,350521,503465,316758,170333,0
Cache_10,18010221,592235,5124752,278344,0.037630,477241,670957,676863,196999,370226,340003,592235,278344,172759,0
Cache_11,17929505,374018,5104657,178008,0.023966,329369,496363,385032,140949,237342,209435,374018,178008,125842,0
Cache_12,17571527,478598,5003049,280453,0.033624,470088,670017,559122,186446,364442,332008,478598,280453,159357,0
Cache_13,17952911,428668,5108336,254586,0.029628,435991,641298,477947,175932,299166,279945,428668,254586,155118,0
Cache_14,17514859,441224,4982051,197244,0.028380,364653,541355,461766,155537,274450,245775,441224,197244,141423,0
Cache_15,18005431,483948,5123913,262272,0.032263,446941,623899,569262,181631,350189,310958,483948,262272,162517,0
