Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,89,2615,254,0.066025,133,935,31,0,0,0,343,0,0,490
Cache_1,18010101,126509,5126705,65632,0.008305,23495,4692884,172395,0,0,0,139522,0,0,4649643
Cache_2,17455201,86527,4965052,40508,0.005666,20885,4198427,111236,0,0,0,98156,0,0,4161743
Cache_3,5603794,40956,1597675,29184,0.009740,17319,1369916,54372,0,0,0,53573,0,0,1336829
Cache_4,5595186,39250,1592506,20198,0.008271,8136,1490839,53156,0,0,0,43910,0,0,1476411
Cache_5,5594622,45977,1591768,24482,0.009805,11573,1443858,61610,0,0,0,52901,0,0,1423436
Cache_6,18011769,118428,5128428,58833,0.007660,19683,4721926,162288,0,0,0,128354,0,0,4687270
Cache_7,17991402,115747,5121878,71073,0.008083,33708,4425386,159985,0,0,0,139280,0,0,4364843
Cache_8,18020064,100889,5129876,52581,0.006629,15035,4849439,141449,0,0,0,110755,0,0,4822383
Cache_9,18018280,122053,5129962,67839,0.008203,24951,4769884,169608,0,0,0,138830,0,0,4724649
Cache_10,18010221,105105,5124752,49326,0.006675,17149,4737081,141107,0,0,0,114727,0,0,4706608
Cache_11,17929505,68632,5104657,34579,0.004481,19029,4399480,88984,0,0,0,78865,0,0,4366224
Cache_12,17571527,103448,5003049,56410,0.007081,18246,4648856,145691,0,0,0,114559,0,0,4616443
Cache_13,17952911,94750,5108336,54040,0.006452,33155,4424203,122176,0,0,0,114793,0,0,4364434
Cache_14,17514859,86517,4982051,41256,0.005680,20132,4413364,111132,0,0,0,99202,0,0,4376591
Cache_15,18005431,107925,5123913,52554,0.006938,17101,4721605,147859,0,0,0,117917,0,0,4691884
