Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,118,2615,173,0.056015,204,428,67,146,150,190,118,173,99,0
Cache_1,18010101,448314,5126705,264596,0.030813,464216,613272,563854,189982,414917,358300,448314,264596,175561,0
Cache_2,17455201,302156,4965052,132017,0.019365,280323,342710,371786,145802,284180,239957,302156,132017,137875,0
Cache_3,5603794,104136,1597675,61152,0.022952,118172,135392,148068,57925,120743,105349,104136,61152,54853,0
Cache_4,5595186,123601,1592506,81557,0.028543,150685,178063,177780,67970,146639,131052,123601,81557,64219,0
Cache_5,5594622,130348,1591768,82447,0.029611,147402,173017,187180,65284,147430,125774,130348,82447,61430,0
Cache_6,18011769,384394,5128428,216124,0.025951,417640,476392,541766,198277,433803,378355,384394,216124,186102,0
Cache_7,17991402,403148,5121878,220126,0.026966,376702,513700,486276,161349,330936,281948,403148,220126,146218,0
Cache_8,18020064,362386,5129876,219179,0.025122,398951,474402,506114,179774,392870,348887,362386,219179,167238,0
Cache_9,18018280,359902,5129962,236909,0.025782,412796,505096,504511,180518,392407,345304,359902,236909,167150,0
Cache_10,18010221,558521,5124752,225601,0.033893,405015,522066,667071,179976,377009,331581,558521,225601,166959,0
Cache_11,17929505,265671,5104657,116295,0.016583,252144,318140,315970,131760,241779,204787,265671,116295,125373,0
Cache_12,17571527,352770,5003049,222027,0.025462,388626,479072,484351,170342,366969,324463,352770,222027,156513,0
Cache_13,17952911,325433,5108336,184170,0.022098,354479,470733,393349,164201,301961,273066,325433,184170,152681,0
Cache_14,17514859,312948,4982051,132434,0.019797,281723,345188,381917,144325,282395,239436,312948,132434,137251,0
Cache_15,18005431,384129,5123913,214472,0.025881,383160,480373,501388,168037,359965,304742,384129,214472,158040,0
