Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,103,2615,140,0.046776,201,382,62,141,145,186,103,140,98,0
Cache_1,18010101,421193,5126705,248087,0.028927,431372,556135,544517,179754,396913,348738,421193,248087,167102,0
Cache_2,17455201,291974,4965052,129582,0.018802,268559,328490,361625,137707,271331,231887,291974,129582,130162,0
Cache_3,5603794,95716,1597675,57499,0.021276,111602,124238,140579,55209,115681,102885,95716,57499,52499,0
Cache_4,5595186,115716,1592506,82140,0.027527,147671,173679,171848,64209,141376,127482,115716,82140,60692,0
Cache_5,5594622,118059,1591768,76879,0.027126,137611,155943,176606,61789,141061,122904,118059,76879,58446,0
Cache_6,18011769,356944,5128428,210653,0.024529,398677,448323,517951,188271,411938,368638,356944,210653,177673,0
Cache_7,17991402,371065,5121878,195808,0.024526,343379,441855,468397,153857,320249,275688,371065,195808,140631,0
Cache_8,18020064,350300,5129876,219209,0.024601,388887,465393,493003,171165,373883,339753,350300,219209,159538,0
Cache_9,18018280,330686,5129962,217688,0.023690,383965,458043,474296,170343,374466,335828,330686,217688,159372,0
Cache_10,18010221,570704,5124752,210304,0.033759,379167,477124,683051,170466,363569,322441,570704,210304,158939,0
Cache_11,17929505,266799,5104657,116930,0.016659,246223,311966,317986,125038,234683,197716,266799,116930,118970,0
Cache_12,17571527,327495,5003049,209638,0.023794,365771,439775,463129,161286,351356,315869,327495,209638,149458,0
Cache_13,17952911,328765,5108336,183482,0.022212,341190,461270,392167,154507,292703,263586,328765,183482,143411,0
Cache_14,17514859,305165,4982051,123162,0.019039,261881,315741,374467,137884,272762,233001,305165,123162,131343,0
Cache_15,18005431,387254,5123913,206083,0.025653,363298,453186,503449,159166,343478,296074,387254,206083,149749,0
