Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,80,2615,172,0.048508,106,880,30,0,0,0,252,0,0,552
Cache_1,18010101,263280,5126705,118098,0.016484,56134,4641304,306214,0,0,0,306092,0,0,4510006
Cache_2,17455201,161410,4965052,49197,0.009394,28011,4211189,170839,0,0,0,179609,0,0,4143410
Cache_3,5603794,45756,1597675,20705,0.009229,11907,1351693,53334,0,0,0,55404,0,0,1326659
Cache_4,5595186,58561,1592506,27152,0.011925,10945,1511185,72353,0,0,0,66542,0,0,1486880
Cache_5,5594622,64288,1591768,30820,0.013234,19086,1395843,74795,0,0,0,78288,0,0,1356444
Cache_6,18011769,194041,5128428,62324,0.011079,28704,4631831,219665,0,0,0,208478,0,0,4566427
Cache_7,17991402,244201,5121878,112103,0.015416,28301,4539017,318804,0,0,0,264352,0,0,4473216
Cache_8,18020064,194111,5129876,73511,0.011560,32226,4772390,223933,0,0,0,216611,0,0,4696475
Cache_9,18018280,181876,5129962,90641,0.011773,49076,4691988,211721,0,0,0,224426,0,0,4582116
Cache_10,18010221,387303,5124752,88619,0.020572,27869,4698719,434093,0,0,0,406722,0,0,4629021
Cache_11,17929505,134681,5104657,53397,0.008165,32452,4225667,149689,0,0,0,156735,0,0,4154826
Cache_12,17571527,189764,5003049,90121,0.012398,28931,4660573,244345,0,0,0,209529,0,0,4596102
Cache_13,17952911,173633,5108336,85798,0.011250,35367,4524420,210799,0,0,0,197764,0,0,4440421
Cache_14,17514859,167554,4982051,49567,0.009651,35158,4208925,172022,0,0,0,190412,0,0,4128668
Cache_15,18005431,220887,5123913,99461,0.013850,49266,4661994,264088,0,0,0,259494,0,0,4556468
