Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,130,2615,255,0.074110,225,724,0,172,153,219,130,369,0,0
Cache_1,18010101,372771,5126705,244344,0.026672,453453,1280074,0,201242,458050,383743,372771,453850,0,0
Cache_2,17455201,282388,4965052,134089,0.018576,291185,865228,0,152413,310662,255446,282388,291655,0,0
Cache_3,5603794,109564,1597675,67544,0.024593,128213,366276,0,60268,129859,109718,109564,128499,0,0
Cache_4,5595186,114007,1592506,72889,0.026002,144374,403130,0,71660,159418,136699,114007,144749,0,0
Cache_5,5594622,126579,1591768,87252,0.029755,156563,440025,0,68665,159760,131777,126579,156883,0,0
Cache_6,18011769,369183,5128428,218561,0.025399,436608,1242763,0,210631,479199,399518,369183,436972,0,0
Cache_7,17991402,328926,5121878,212662,0.023432,376532,1082469,0,167959,362866,298288,328926,377011,0,0
Cache_8,18020064,316273,5129876,209259,0.022701,399832,1116336,0,192201,432482,370134,316273,400231,0,0
Cache_9,18018280,358332,5129962,254767,0.026486,442946,1244542,0,191815,431550,365072,358332,443264,0,0
Cache_10,18010221,319233,5124752,190140,0.022017,384119,1087871,0,194334,424357,357474,319233,384519,0,0
Cache_11,17929505,229825,5104657,102244,0.014416,243546,717347,0,140532,266597,221012,229825,243976,0,0
Cache_12,17571527,299374,5003049,212315,0.022667,388959,1077682,0,180328,405833,344341,299374,389349,0,0
Cache_13,17952911,267637,5108336,146626,0.017964,322283,912683,0,174978,334586,293088,267637,322763,0,0
Cache_14,17514859,270708,4982051,112829,0.017048,264516,800160,0,153929,309296,256418,270708,264936,0,0
Cache_15,18005431,305480,5123913,183975,0.021162,363393,1032771,0,179686,396553,326524,305480,363898,0,0
