Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,135,2615,257,0.075457,235,556,71,177,153,219,135,257,93,0
Cache_1,18010101,457725,5126705,274946,0.031667,487273,638085,581859,205730,439339,377103,457725,274946,188139,0
Cache_2,17455201,319356,4965052,144441,0.020687,304461,377369,390889,156318,299456,252395,319356,144441,147135,0
Cache_3,5603794,115584,1597675,68309,0.025535,129040,154191,158742,62016,126866,109464,115584,68309,58214,0
Cache_4,5595186,128180,1592506,82046,0.029248,154659,180388,184497,72580,153583,135790,128180,82046,68237,0
Cache_5,5594622,143409,1591768,92243,0.032791,162060,197247,200465,70081,154241,130510,143409,92243,65441,0
Cache_6,18011769,416624,5128428,230581,0.027969,449184,519807,576582,213991,462707,395679,416624,230581,199381,0
Cache_7,17991402,373051,5121878,220861,0.025696,390179,515562,468529,174747,347796,296709,373051,220861,156151,0
Cache_8,18020064,379848,5129876,230694,0.026373,424939,505501,529980,195792,418348,366162,379848,230694,180496,0
Cache_9,18018280,397459,5129962,269765,0.028824,457127,573580,550771,195678,416592,360877,397459,269765,178655,0
Cache_10,18010221,491422,5124752,235759,0.031432,429164,541542,614803,196104,395554,348469,491422,235759,179619,0
Cache_11,17929505,264397,5104657,120072,0.016691,264183,328149,320503,141337,253913,216273,264397,120072,133965,0
Cache_12,17571527,355067,5003049,231293,0.025974,409178,499786,495752,184621,388581,339764,355067,231293,167491,0
Cache_13,17952911,320499,5108336,188817,0.022085,368991,478667,399640,176297,316056,286402,320499,188817,162731,0
Cache_14,17514859,363371,4982051,153427,0.022972,316094,410235,422657,155753,297610,252788,363371,153427,147360,0
Cache_15,18005431,396632,5123913,225584,0.026902,407888,515079,515025,181669,380346,320379,396632,225584,170055,0
