Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,136,2615,257,0.075650,237,744,0,170,151,217,136,371,0,0
Cache_1,18010101,556930,5126705,318915,0.037855,531107,1619428,0,190486,409010,367593,556930,531391,0,0
Cache_2,17455201,405989,4965052,192035,0.026673,352666,1111567,0,145060,268787,242606,405989,352912,0,0
Cache_3,5603794,156944,1597675,92980,0.034705,156543,470168,0,56976,118030,105425,156944,156681,0,0
Cache_4,5595186,177253,1592506,106845,0.039526,180520,538490,0,67624,144084,131349,177253,180717,0,0
Cache_5,5594622,164673,1591768,101713,0.037068,171071,507058,0,66445,143648,128220,164673,171314,0,0
Cache_6,18011769,505980,5128428,287496,0.034290,504672,1515588,0,201198,425743,385072,505980,504936,0,0
Cache_7,17991402,502247,5121878,282467,0.033951,454018,1410506,0,162421,330021,289926,502247,454241,0,0
Cache_8,18020064,480057,5129876,285526,0.033071,482803,1445967,0,182427,384840,354455,480057,483107,0,0
Cache_9,18018280,503465,5129962,316758,0.035433,511024,1525699,0,182309,383844,350521,503465,511210,0,0
Cache_10,18010221,592235,5124752,278344,0.037630,477241,1546951,0,182894,370226,340003,592235,477475,0,0
Cache_11,17929505,374018,5104657,178008,0.023966,329369,1033080,0,132783,237342,209435,374018,329693,0,0
Cache_12,17571527,478598,5003049,280453,0.033624,470088,1419010,0,172080,364442,332008,478598,470324,0,0
Cache_13,17952911,428668,5108336,254586,0.029628,435991,1300878,0,167237,299166,279945,428668,436219,0,0
Cache_14,17514859,441224,4982051,197244,0.028380,364653,1170680,0,147139,274450,245775,441224,364803,0,0
Cache_15,18005431,483948,5123913,262272,0.032263,446941,1378135,0,169547,350189,310958,483948,447246,0,0
