Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,130,2615,255,0.074110,59,391,61,0,153,1319,130,255,114,0
Cache_1,18010101,372771,5126705,244344,0.026672,235621,686825,43595,0,458050,466865,372771,244344,209506,0
Cache_2,17455201,282388,4965052,134089,0.018576,164990,452216,28315,0,310662,320158,282388,134089,157566,0
Cache_3,5603794,109564,1597675,67544,0.024593,69235,195603,10215,0,129859,132947,109564,67544,60955,0
Cache_4,5595186,114007,1592506,72889,0.026002,68510,194571,11025,0,159418,165856,114007,72889,71860,0
Cache_5,5594622,126579,1591768,87252,0.029755,83327,238617,11090,0,159760,161901,126579,87252,69631,0
Cache_6,18011769,369183,5128428,218561,0.025399,213759,624834,41742,0,479199,486121,369183,218561,218411,0
Cache_7,17991402,328926,5121878,212662,0.023432,211407,619832,31186,0,362866,355590,328926,212662,164349,0
Cache_8,18020064,316273,5129876,209259,0.022701,187637,555230,33033,0,432482,445106,316273,209259,190972,0
Cache_9,18018280,358332,5129962,254767,0.026486,233681,690973,32690,0,431550,434736,358332,254767,188497,0
Cache_10,18010221,319233,5124752,190140,0.022017,191926,536018,29098,0,424357,436985,319233,190140,194379,0
Cache_11,17929505,229825,5104657,102244,0.014416,141045,354603,23221,0,266597,267095,229825,102244,141732,0
Cache_12,17571527,299374,5003049,212315,0.022667,192066,556307,29586,0,405833,412312,299374,212315,177034,0
Cache_13,17952911,267637,5108336,146626,0.017964,179362,443458,25970,0,334586,355036,267637,146626,176137,0
Cache_14,17514859,270708,4982051,112829,0.017048,140664,391635,19541,0,309296,311890,270708,112829,152107,0
Cache_15,18005431,305480,5123913,183975,0.021162,189616,526324,27176,0,396553,394883,305480,183975,179923,0
