Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,135,2615,257,0.075457,235,741,0,172,153,219,135,371,0,0
Cache_1,18010101,457725,5126705,274946,0.031667,487273,1432617,0,197048,439339,377103,457725,487619,0,0
Cache_2,17455201,319356,4965052,144441,0.020687,304461,928707,0,150831,299456,252395,319356,304890,0,0
Cache_3,5603794,115584,1597675,68309,0.025535,129040,373944,0,60134,126866,109464,115584,129320,0,0
Cache_4,5595186,128180,1592506,82046,0.029248,154659,437778,0,71029,153583,135790,128180,154939,0,0
Cache_5,5594622,143409,1591768,92243,0.032791,162060,467812,0,67947,154241,130510,143409,162343,0,0
Cache_6,18011769,416624,5128428,230581,0.027969,449184,1315304,0,208228,462707,395679,416624,449496,0,0
Cache_7,17991402,373051,5121878,220861,0.025696,390179,1153809,0,166860,347796,296709,373051,390579,0,0
Cache_8,18020064,379848,5129876,230694,0.026373,424939,1230097,0,190032,418348,366162,379848,425310,0,0
Cache_9,18018280,397459,5129962,269765,0.028824,457127,1312019,0,189214,416592,360877,397459,457433,0,0
Cache_10,18010221,491422,5124752,235759,0.031432,429164,1350016,0,188771,395554,348469,491422,429430,0,0
Cache_11,17929505,264397,5104657,120072,0.016691,264183,793193,0,137761,253913,216273,264397,264613,0,0
Cache_12,17571527,355067,5003049,231293,0.025974,409178,1173732,0,177468,388581,339764,355067,409487,0,0
Cache_13,17952911,320499,5108336,188817,0.022085,368991,1058852,0,171023,316056,286402,320499,369362,0,0
Cache_14,17514859,363371,4982051,153427,0.022972,316094,995791,0,151721,297610,252788,363371,316326,0,0
Cache_15,18005431,396632,5123913,225584,0.026902,407888,1212815,0,176143,380346,320379,396632,408295,0,0
