Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,159,2615,405,0.108566,243,734,73,179,156,218,159,405,91,0
Cache_1,18010101,488490,5126705,316874,0.034809,546731,725389,626706,232912,480795,407051,488490,316874,208029,0
Cache_2,17455201,352381,4965052,177323,0.023626,356252,451525,434431,174496,329545,277436,352381,177323,161916,0
Cache_3,5603794,132138,1597675,79995,0.029457,145632,181320,176445,68723,138046,116939,132138,79995,63560,0
Cache_4,5595186,137889,1592506,88096,0.031441,166831,195076,197740,81640,165908,145322,137889,88096,75471,0
Cache_5,5594622,165831,1591768,110002,0.038383,187139,238120,224852,79039,167113,140047,165831,110002,72578,0
Cache_6,18011769,465688,5128428,264772,0.031567,503438,596209,637689,242362,510971,429536,465688,264772,221673,0
Cache_7,17991402,368787,5121878,264725,0.027409,449219,590125,492606,197560,381141,324916,368787,264725,170350,0
Cache_8,18020064,421878,5129876,262433,0.029560,476462,577694,583079,222232,462246,398228,421878,262433,200594,0
Cache_9,18018280,462422,5129962,329906,0.034228,535865,698453,629740,221390,457921,390525,462422,329906,198200,0
Cache_10,18010221,455007,5124752,272501,0.031446,484591,616779,595320,221823,430247,377069,455007,272501,198282,0
Cache_11,17929505,277458,5104657,143925,0.018294,299985,376123,345245,156459,278910,239189,277458,143925,145652,0
Cache_12,17571527,378481,5003049,265389,0.028522,458646,567551,534965,208099,427202,366828,378481,265389,183832,0
Cache_13,17952911,333067,5108336,226694,0.024273,421106,554370,426497,197352,340862,311566,333067,226694,178954,0
Cache_14,17514859,385862,4982051,192491,0.025708,368504,485984,460873,174151,327295,278115,385862,192491,163151,0
Cache_15,18005431,420880,5123913,258019,0.029352,460195,590272,548822,204259,415903,348617,420880,258019,188592,0
