Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,159,2615,405,0.108566,76,589,64,0,156,4775,159,405,115,0
Cache_1,18010101,488490,5126705,316874,0.034809,314860,945044,55474,0,480795,492871,488490,316874,230654,0
Cache_2,17455201,352381,4965052,177323,0.023626,219080,608520,39601,0,329545,342383,352381,177323,179865,0
Cache_3,5603794,132138,1597675,79995,0.029457,84054,240826,10941,0,138046,141283,132138,79995,66302,0
Cache_4,5595186,137889,1592506,88096,0.031441,87716,247494,13135,0,165908,177184,137889,88096,79342,0
Cache_5,5594622,165831,1591768,110002,0.038383,111014,322925,13859,0,167113,172366,165831,110002,77781,0
Cache_6,18011769,465688,5128428,264772,0.031567,266406,804362,46877,0,510971,525850,465688,264772,239381,0
Cache_7,17991402,368787,5121878,264725,0.027409,268682,757815,40958,0,381141,391107,368787,264725,185337,0
Cache_8,18020064,421878,5129876,262433,0.029560,250843,762545,42171,0,462246,479864,421878,262433,214780,0
Cache_9,18018280,462422,5129962,329906,0.034228,314422,937668,37553,0,457921,468651,462422,329906,206635,0
Cache_10,18010221,455007,5124752,272501,0.031446,278869,835030,41306,0,430247,454741,455007,272501,212653,0
Cache_11,17929505,277458,5104657,143925,0.018294,186962,482179,30754,0,278910,283351,277458,143925,156920,0
Cache_12,17571527,378481,5003049,265389,0.028522,249871,735688,35890,0,427202,439641,378481,265389,193943,0
Cache_13,17952911,333067,5108336,226694,0.024273,268556,669301,36249,0,340862,376062,333067,226694,195265,0
Cache_14,17514859,385862,4982051,192491,0.025708,233627,668742,33338,0,327295,337057,385862,192491,176576,0
Cache_15,18005431,420880,5123913,258019,0.029352,274399,790477,40259,0,415903,416196,420880,258019,203080,0
