Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,148,2615,839,0.189990,2615,1826,0,0,65830608,0,148,0,0,2615
Cache_1,18010101,512937,5126705,933940,0.062536,5126706,2380817,0,0,60706518,0,512937,0,0,5126705
Cache_2,17455201,343800,4965052,611733,0.042619,4965053,1567266,0,0,60868171,0,343800,0,0,4965052
Cache_3,5603794,113754,1597675,249589,0.050454,1597675,612932,0,0,64235548,0,113754,0,0,1597675
Cache_4,5595186,144691,1592506,268372,0.057468,1592506,681435,0,0,64240717,0,144691,0,0,1592506
Cache_5,5594622,143334,1591768,279340,0.058816,1591769,702014,0,0,64241455,0,143334,0,0,1591768
Cache_6,18011769,432216,5128428,821361,0.054173,5128428,2074938,0,0,60704795,0,432216,0,0,5128428
Cache_7,17991402,457077,5121878,813336,0.054965,5121878,2083749,0,0,60711345,0,457077,0,0,5121878
Cache_8,18020064,426441,5129876,815274,0.053638,5129876,2056989,0,0,60703347,0,426441,0,0,5129876
Cache_9,18018280,407388,5129962,886205,0.055883,5129962,2179798,0,0,60703261,0,407388,0,0,5129962
Cache_10,18010221,650121,5124752,882723,0.066257,5124752,2415567,0,0,60708471,0,650121,0,0,5124752
Cache_11,17929505,318962,5104657,619805,0.040755,5104657,1558572,0,0,60728566,0,318962,0,0,5104657
Cache_12,17571527,407400,5003049,810480,0.053949,5003049,2028360,0,0,60830174,0,407400,0,0,5003049
Cache_13,17952911,411970,5108336,740378,0.049969,5108336,1892726,0,0,60724887,0,411970,0,0,5108336
Cache_14,17514859,351252,4982051,676808,0.045698,4982052,1704868,0,0,60851172,0,351252,0,0,4982051
Cache_15,18005431,461748,5123913,809613,0.054967,5123914,2080974,0,0,60709310,0,461748,0,0,5123913
