Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,130,2615,255,0.074110,225,540,70,177,153,219,130,255,93,0
Cache_1,18010101,372771,5126705,244344,0.026672,453453,549199,521369,205842,458050,383743,372771,244344,192812,0
Cache_2,17455201,282388,4965052,134089,0.018576,291185,339840,367822,156007,310662,255446,282388,134089,149519,0
Cache_3,5603794,109564,1597675,67544,0.024593,128213,150910,154411,61463,129859,109718,109564,67544,58480,0
Cache_4,5595186,114007,1592506,72889,0.026002,144374,155240,176030,72308,159418,136699,114007,72889,69322,0
Cache_5,5594622,126579,1591768,87252,0.029755,156563,182339,188055,69959,159760,131777,126579,87252,66733,0
Cache_6,18011769,369183,5128428,218561,0.025399,436608,482832,541520,213414,479199,399518,369183,218561,202983,0
Cache_7,17991402,328926,5121878,212662,0.023432,376532,479771,438349,173368,362866,298288,328926,212662,157276,0
Cache_8,18020064,316273,5129876,209259,0.022701,399832,438129,487235,194600,432482,370134,316273,209259,183373,0
Cache_9,18018280,358332,5129962,254767,0.026486,442946,530201,525844,195021,431550,365072,358332,254767,182654,0
Cache_10,18010221,319233,5124752,190140,0.022017,384119,426646,466846,197436,424357,357474,319233,190140,188294,0
Cache_11,17929505,229825,5104657,102244,0.014416,243546,275730,299885,142117,266597,221012,229825,102244,136500,0
Cache_12,17571527,299374,5003049,212315,0.022667,388959,440725,459923,183386,405833,344341,299374,212315,171551,0
Cache_13,17952911,267637,5108336,146626,0.017964,322283,369724,366822,177049,334586,293088,267637,146626,168332,0
Cache_14,17514859,270708,4982051,112829,0.017048,264516,294374,353679,155421,309296,256418,270708,112829,150221,0
Cache_15,18005431,305480,5123913,183975,0.021162,363393,410250,442598,181761,396553,326524,305480,183975,175274,0
