Cache_Number,reads,read misses,writes,write misses,total miss rate,writebacks,memory transactions,cache-to-cache transfers,interventions,invalidations,flushes,BusRds issued,BusRdXs issued,BusUpgrs issued,BusWrs issued,
Cache_0,2580,179,2615,1124,0.250818,2615,2427,0,0,65830608,0,179,0,0,2615
Cache_1,18010101,551376,5126705,879503,0.061844,5126706,2310382,0,0,60706518,0,551376,0,0,5126705
Cache_2,17455201,359002,4965052,576852,0.041741,4965053,1512706,0,0,60868171,0,359002,0,0,4965052
Cache_3,5603794,124518,1597675,237741,0.050303,1597675,600000,0,0,64235548,0,124518,0,0,1597675
Cache_4,5595186,153418,1592506,247121,0.055726,1592506,647660,0,0,64240717,0,153418,0,0,1592506
Cache_5,5594622,159547,1591768,260946,0.058512,1591769,681439,0,0,64241455,0,159547,0,0,1591768
Cache_6,18011769,466273,5128428,772359,0.053527,5128428,2010991,0,0,60704795,0,466273,0,0,5128428
Cache_7,17991402,507606,5121878,820228,0.057449,5121878,2148062,0,0,60711345,0,507606,0,0,5121878
Cache_8,18020064,444200,5129876,740573,0.051178,5129876,1925346,0,0,60703347,0,444200,0,0,5129876
Cache_9,18018280,449888,5129962,831303,0.055347,5129962,2112494,0,0,60703261,0,449888,0,0,5129962
Cache_10,18010221,653885,5124752,824945,0.063922,5124752,2303775,0,0,60708471,0,653885,0,0,5124752
Cache_11,17929505,318629,5104657,579314,0.038983,5104657,1477257,0,0,60728566,0,318629,0,0,5104657
Cache_12,17571527,445593,5003049,763858,0.053576,5003049,1973309,0,0,60830174,0,445593,0,0,5003049
Cache_13,17952911,408814,5108336,696043,0.047910,5108336,1800900,0,0,60724887,0,408814,0,0,5108336
Cache_14,17514859,363892,4982051,649187,0.045032,4982052,1662266,0,0,60851172,0,363892,0,0,4982051
Cache_15,18005431,470607,5123913,776370,0.053913,5123914,2023347,0,0,60709310,0,470607,0,0,5123913
